Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,"174,7841339","169,3184357","193,6478119","210,6356506","216,2630463","221,9676971","210,8244324","217,304306","227,1208649","246,7996521","260,2651367","279,1672363","317,0740662","380,5278015","456,5925293","521,8389282","543,3684692","610,7503662","712,8796387","834,8121338","1109,882202","884,4432373","856,5697632","766,5296021","681,909729","673,2900391","855,1693115","937,4571533","1086,035278","1091,276245","1229,071045","1292,233765","1327,029541","1226,430542","1358,794434","1466,788208","1596,832397","1426,301147","1668,497559","1635,656738","1499,107422","1506,245239","1596,02063","1941,872559","2183,55542","2242,988281","2438,126465","2755,585938","3183,200439","3119,588623","3067,985352","3301,98877","3164,177246","3379,743164","3435,406982","3146,247803","3140,855469","3296,526611","3501,697998","3508,097656","3268,030273","3785,936279","3455,39624","3771,446289"
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,"25,08477572","27,26545412","27,94700397","25,80398444","17,33220062","15,11786323","11,80132167","16,54538054","21,545341","21,51031805","20,72427828","21,12575175","23,29413027","24,79656288","41,40762764","35,16329157","39,16600837","27,86008672","29,2562311","29,21367579","31,24623929","32,81277904","42,95354149","39,29086862","36,32557684","40,38214126","42,41937359","41,14781372","39,92360889","51,3443285","53,12254011","51,24089706","58,88967396","76,21288948","105,3915611","124,1434804","141,8972676","108,0397703","145,9508304","189,4901558","196,6195806","141,5256607","146,5983904","224,2926889","224,5088114","252,6851931","303,4950871","419,3757807","658,4424872","758,4429358","1010,534173","1213,628987","1202,665896","1199,095616","1293,000423","1166,733055","1229,197135","1272,822418","1298,213103","1425,989542","1490,216835","1242,721344","1158,05005","1233,196662"
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,"50,21252337","51,55448207","54,56560893","46,31466297","45,32075732","65,80506904","79,48417865","72,25560337","64,85924192","64,81791995","69,63348973","69,45407041","78,84291284","73,22668353","89,76374556","113,6056452","102,4703733","95,34335574","108,0994251","121,8682097","125,1143475","142,9168988","146,9766629","146,6329531","151,0781871","149,9004534","159,5456828","162,0369069","187,0847776","184,9754165","185,7946004","195,7166214","165,0295941","172,8052026","187,2581762","197,8430013","198,8219074","211,8348696","205,0752463","208,6466679","223,8302892","240,7951145","238,891403","246,4297066","279,58775","309,0241683","340,4317964","385,4497677","464,8173919","473,0787512","585,278492","785,5186562","788,2029371","803,2695954","821,4552249","875,5436355","877,2564547","1034,283749","1179,198432","1203,142947","1154,215176","1252,750767","1385,910663","1377,626036"
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,"1156,385977","1254,420283","1342,368272","1436,887261","1668,330861","1848,098015","1986,270244","2154,579697","2364,359419","2646,845818","2931,38078","3383,587156","4110,491646","5353,442652","6450,457702","7346,304748","7937,352467","9180,299185","11195,84249","12817,37902","13812,16001","11537,40269","11088,95432","10696,0775","9991,843777","9940,738436","13804,13606","16734,15141","17770,61624","17423,29616","21322,19448","21764,2145","23939,21735","23156,44044","24682,58667","29301,19405","29063,62365","26744,96013","27924,28181","28318,74665","26225,16977","26955,7128","29446,53309","35896,75046","40611,34144","42165,39617","45123,54324","52100,79963","58246,70269","53172,02616","51305,73385","54701,7728","50473,9442","52602,28605","53457,22349","45793,81354","46808,52915","49513,68173","53955,077","53554,90075","53467,92774","60141,98809","59123,31856","64572,00596"
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,"2334,133825","2364,753944","2471,055119","2646,236647","2839,315673","2170,998194","2211,382322","2208,442236","1902,421909","2096,92656","2311,027722","2772,918597","3294,648943","4323,196535","4610,570426","4171,76974","4373,840998","4950,588205","5936,98526","6668,138666","7467,168038","7813,887543","7656,475732","7598,312039","6713,760131","7600,565242","9427,55394","12330,91683","13759,15563","13312,38559","13663,02162","12230,07345","11793,13924","13094,34545","15280,31278","17400,42018","18794,43604","17474,18703","14738,44557","15322,22383","13641,10272","13882,85683","16874,18749","21913,70817","25420,23488","27751,06547","26654,5932","32479,98174","31252,96256","28209,36233","33676,77412","38388,52809","39974,29973","42977,38804","44578,22539","38639,35019","40070,89566","42913,18696","43228,69765","42747,20993","41785,69229","49624,18167","48216,50958","48280,81142"
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,"127,4838121","132,9435072","142,3035236","152,4614983","172,6813563","272,2512632","283,9995933","297,9460659","304,4419653","319,3666503","321,316159","331,451183","341,3807724","412,5274942","556,8661225","561,4596954","632,5737784","744,1853204","690,7412617","495,3665974","659,2971431","739,6716557","713,7778091","779,8527307","861,4286498","724,0564253","760,5905591","992,0240664","662,3081966","249,1554741","242,5083887","349,5143186","411,4733307","394,378074","849,1793314","891,7793523","910,8616459","912,7573976","949,1553735","980,2197447","1017,312443","1051,874236","1014,333904","1021,352167","1098,621187","1183,302173","1248,17676","1350,389546","1523,68089","1467,080196","1526,561853","1679,710342","1784,692128","1835,434364","1958,369665","2074,454465","2131,688285","2182,618751","2035,167501","1958,621329","1931,615158","2128,609806","2325,167379","2612,870662"
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,"128,2512014","134,6350943","143,1508241","153,3248826","148,0802691","166,2800559","168,5964855","155,3806205","145,6101459","138,2912098","139,75875","145,2137836","151,4379477","187,8543997","198,2891653","197,232873","194,7895706","229,8084176","306,8280225","354,1697309","408,8227798","343,3868007","309,7950623","268,7725807","211,4688073","202,3727407","259,5618942","295,3262539","292,5878785","271,2665579","423,8874606","384,4431168","384,0296573","335,4295819","206,2146171","237,0199896","239,4945132","220,5629572","246,0908559","228,2716561","194,7719599","205,4179361","225,2943911","265,2253635","283,4682818","318,6431219","333,3450784","387,1680659","475,0449554","461,131534","474,4256923","510,7595618","528,5101045","552,1033344","565,3098973","485,6625742","502,7064754","521,80413","578,5680357","561,6913043","579,5124958","608,7224396","609,7451476","642,9379179"
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,"93,13700904","97,13752811","104,5324955","107,6757414","113,2973457","117,2872268","124,3824402","99,50149066","97,33720813","121,4366633","224,462936","160,4792558","209,4547763","252,3690325","402,8369998","438,0788139","556,3896877","535,9653078","526,8958529","660,9940409","870,3599347","2162,209954","1821,532655","1207,073746","890,4341063","868,6405405","628,2484537","587,9566134","539,5394684","465,4880895","556,3764491","596,9387957","508,5159057","539,5732023","744,8842472","1271,616174","1632,724694","1720,275409","1822,469985","480,6693639","547,3182989","566,4282318","712,1648521","763,3887454","962,4810419","1211,377035","1599,538916","1815,526975","2154,105435","1820,486339","2202,25673","2418,41317","2633,197347","2872,790834","3088,721313","2585,733607","2070,412734","1876,340271","2057,879446","2265,155209","2019,657063","2017,274865","2139,374785","1596,636961"
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,"1451,285078","1570,638044","1678,267257","1787,318534","1950,693242","2178,775081","2332,510599","2530,660578","2679,713004","2894,239982","3306,219476","3736,348737","4413,575692","5689,588807","6811,527337","8204,451512","8927,201627","10266,12067","11462,59459","13046,53722","15772,24091","15512,5067","15224,89391","14927,51748","14989,48577","15753,55277","18883,23335","22505,86226","24207,28147","24281,13041","28242,9814","28596,933","30523,98506","27963,69791","29315,80923","34875,70433","37321,9742","36629,0309","34803,46341","36393,29275","38178,23688","38601,89764","43170,55717","50250,32982","57768,6981","67047,17046","74434,49968","85502,26771","97503,54078","80347,57007","88163,20859","101221,8135","102175,9193","103553,8401","97666,69518","74809,9658","70867,361","76131,8384","82792,84271","76430,58895","68340,0181","93072,89251","108798,4512","87925,09442"
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,"83,38530586","84,5311599","102,3258841","106,829306","108,059741","108,1272763","113,1588515","174,7084424","300,3823945","371,9456773","386,7927128","441,9353844","523,6757266","669,82953","2203,405913","2691,996535","3142,527178","3204,86973","3043,75121","3933,505109","5974,304346","6865,584828","6759,298703","6714,191259","7070,072958","7548,695884","5181,879803","5203,999941","5279,104114","5591,227238","7545,703052","6977,328592","7317,788158","7038,930159","7068,38997","7414,302792","8068,000768","8234,640638","7219,029324","7915,441694","9753,847552","9611,963602","9869,130502","10463,54258","11800,85074","14434,85779","16930,85651","18792,65377","26576,77924","20655,91802","23570,17981","25188,00742","24642,29788","23458,02338","23160,65023","18808,30779","17110,18975","17820,06618","19901,76156","19180,18642","16784,86306","19403,46002","23665,63947","21549,83687"
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,"82,02410001","87,7778247","89,50395258","93,65087286","102,4597638","113,5672064","122,2293538","135,1904749","141,5583065","148,528513","166,662062","172,4536622","148,0739763","97,51364259","132,0051566","161,6817749","183,8597334","204,6777626","233,4179916","249,22939","287,4487073","327,50507","344,8897925","311,0983614","327,3456252","317,0634994","313,946324","317,2386742","353,8545428","357,5957961","344,4554738","380,0198433","395,6772086","407,8881407","399,9559276","450,5502793","456,9969618","438,0309427","424,4536978","418,2492571","642,3383465","609,9395069","599,9373457","672,4417867","771,9022473","827,6198612","900,873565","998,0901142","1067,043246","963,7880664","987,3045711","1131,735138","1204,364755","1225,434012","1266,613408","1380,470208","1424,691612","1519,234595","1569,338146","1390,41691","1278,397352","1455,319224","1538,322813","1365,277432"
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,"477,037935","516,4598619","545,5704463","586,6166879","611,100613","651,3313748","688,8469788","744,8909283","778,4766417","830,3197529","892,8908775","979,3302534","1046,063412","1164,327458","1296,447593","1405,748997","1456,500097","1503,265034","1738,487637","1937,981075","2357,09132","2605,455299","2811,406437","2819,351285","2874,948321","2972,180707","3019,481505","2966,009679","2508,782293","2462,110225","2620,138273","2820,545477","3139,899529","3358,414117","3508,195701","3513,897379","3308,184296","3545,976709","3807,838692","3950,34145","3975,093087","3991,776708","4090,586174","4264,664288","4644,565824","5017,741092","5528,767055","6317,817303","7347,590503","7796,92617","8331,464214","9662,295922","11064,80636","12273,3225","13213,19896","14082,65485","14832,36116","15694,62975","16151,32735","16477,90663","13290,56083","15509,80691","17332,43607","18686,4051"
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,"115,5304905","119,6563259","124,7345488","128,8741651","139,5186039","153,9372825","171,0545586","188,9720366","202,9377534","225,2882347","257,6472706","279,6697339","326,720237","482,8162524","533,0886518","481,950394","525,4332356","558,0150162","648,4901128","747,8009491","812,9646176","781,4125745","725,6459928","768,6363649","749,6370599","696,5748066","744,9085227","865,4685696","984,993556","934,2464949","826,3171521","941,7077216","1050,707169","1151,283881","1228,243436","998,2299674","1071,041852","989,721551","733,4798601","649,9947197","635,957919","537,8474596","506,3317895","577,4679224","620,5961477","744,48649","1238,182829","1370,753416","1624,793199","1568,831934","1866,868899","2288,375911","2635,087363","2560,77459","2723,175298","2484,59634","2316,394798","2477,76531","2566,368337","2575,772743","2429,611346","2607,578619","3101,710632","2957,682625"
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,"153,3752168","167,0928275","182,8051941","189,8724235","196,9733558","208,7295795","213,9476084","220,9309098","226,8019781","238,2422085","248,9967082","272,0824407","307,6305162","388,7122598","507,8704797","561,5223963","615,8250499","739,8344941","882,9319193","1148,895273","1456,844069","1792,614961","1679,818437","1709,80484","1319,234468","934,9919818","1031,156238","1068,953803","1113,894069","1211,296343","1440,158296","1685,268901","1682,674448","1661,709553","1760,288071","1978,715141","2088,171091","2078,508413","1889,884556","1766,306573","1736,117292","1637,686151","1367,765069","1443,998852","1786,215339","1970,871699","2439,431247","3211,936217","4384,954694","3941,848155","4750,962737","5805,401545","5642,169917","6435,683427","6652,254789","5879,337923","5775,159634","6152,267115","6258,449916","5821,181995","5365,472207","5976,931798","6205,625954","6276,351139"
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,"252,7967827","276,6414001","304,5378175","324,1074047","380,9654575","438,990797","504,8259485","497,5847563","447,9917972","487,6603186","550,4846094","599,0419676","646,6796867","753,9245812","926,5799505","1104,16133","1026,414385","902,860901","756,3473068","942,1769017","1044,691655","1216,273502","1194,450006","927,2586569","917,8962747","767,4358875","1086,609138","1792,300702","733,2997849","1044,907258","1199,666668","1527,388795","1567,409108","1487,674043","1879,366578","2189,534315","2226,916824","2300,672008","2156,393777","1916,533974","1945,413385","1929,57273","2007,370196","2129,441142","2397,251473","2706,669473","3129,559965","3581,089308","4197,584446","4181,187555","5072,11494","5861,357936","6519,37853","6746,800257","6667,134104","6231,711503","6217,036","6736,166937","6978,491215","7037,008037","6133,325524","6826,972007","7363,272069","7906,585029"
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,"269,4651465","283,7947412","166,6892214","179,464434","188,1537836","199,7635754","213,849586","223,1247663","242,2320676","261,0908904","200,9216556","217,4290551","230,0976113","283,2285927","379,0681812","400,6388831","448,6200845","502,2342429","565,2674871","666,9563868","766,9694511","821,2932569","832,5362003","723,4304971","665,0423493","633,2110653","600,0028439","649,8128576","722,3437185","791,8643244","803,5725883","804,3233305","916,5156945","918,6429538","1059,983895","1199,841714","1311,092494","1273,276049","982,8659437","1101,43516","1050,79273","969,5306117","1014,908793","1027,230119","1099,63013","1220,460186","1426,146492","1712,655433","1959,292335","1864,450434","2162,913759","2383,918925","2614,616444","2781,279577","2866,838038","2909,85818","2985,19564","3038,12125","3168,510366","3400,789498","3227,579102","3484,385939","3548,069306","3804,87258"
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,"376,9764303","400,2231621","426,4943363","452,2802916","490,2073859","544,7196199","601,2892223","676,3866699","751,9470856","832,1306821","934,0821561","1064,537713","1302,266268","1747,989041","2000,418246","2127,637507","2173,283934","2267,371003","2457,313216","2755,624618","3368,366669","3245,975214","3079,949566","2735,491066","2522,747476","2705,193002","3861,948433","4803,866095","5623,697","6056,381028","7884,617988","8958,985333","10810,56651","9534,656364","9977,319909","11781,36185","12185,0914","11575,50711","12199,20639","12475,29177","11526,37207","11734,76497","12936,69282","15797,78213","18064,15809","18780,12751","19839,45405","22811,05648","24949,04136","23151,21541","22551,9351","23246,54254","20593,42742","21676,48596","22120,68501","19215,7813","19980,28089","21442,38428","23541,14011","23343,3629","22299,40441","24711,45101","24620,51956","27331,20949"
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,"717,5148431","777,2150274","854,744805","931,751666","1006,434446","1110,832691","1207,811824","1335,274112","1480,693176","1661,866885","1852,354673","2044,319906","2246,476714","2432,414219","2614,500941","2738,243153","2946,461953","3208,771356","3567,752629","4024,50942","4502,838428","4920,722937","5115,008514","5217,722729","5730,117009","6008,054486","6455,184461","6980,490143","7595,444656","8033,089441","8652,507492","9064,018517","9659,3389","10212,27676","10876,41882","11579,185","12173,16369","12817,64496","14304,40499","15220,99134","16192,12697","18123,1987","18731,45939","19557,12025","20988,99233","21959,3227","22935,94116","23664,88235","24898,33459","25768,72589","26435,74879","27278,88305","27944,73389","28513,16574","28981,45733","29763,4883","30627,1634","31108,75275","31615,06679","32916,8668","31427,42911","32619,25042","35268,0791","36779,05949"
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,"39,37407281","39,2689715","39,23384405","39,2771772","38,9824483","43,4679672","35,36028609","43,96105056","45,99347171","48,86992832","55,24197214","54,37807604","58,39769552","66,91438715","68,94114989","124,109648","134,3784312","152,7442624","179,8765278","213,7657513","234,3928514","254,5692014","246,3855496","250,5689517","259,9066845","271,578979","297,7259818","319,6436633","343,7813258","334,7419634","345,7734951","253,966902","264,0839145","247,0233185","110,9536683","227,9711478","206,0491142","238,7493714","246,1546733","264,7436868","251,8692639","237,3088462","234,0430168","249,012275","269,5404463","324,0168638","356,9950229","426,2341835","528,3263918","564,0390958","593,6249277","651,133678","706,8173175","704,9241902","724,9575212","733,998585","729,5191542","758,301003","771,773522","810,0514202","778,7015386","828,8330328","975,4693159","1010,268929"
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,"717,796629","760,3117403","812,9262477","811,7382747","840,4803715","904,1183341","960,7447767","1031,603603","1275,707094","1312,738657","1509,439612","1929,309103","2474,386832","3640,083612","10503,42808","10265,64144","13312,51199","14595,37399","14914,15427","19611,56513","27205,64523","28703,35586","22454,48432","17809,55275","15541,13122","12745,41993","10078,28961","9385,984695","9165,496153","9413,581194","11054,7495","11847,16995","11730,26877","10884,86079","10601,91967","10786,4009","11471,5046","11545,3456","9836,057298","10452,18994","11714,56237","10805,31133","10586,05435","11487,22041","13154,4979","15975,74738","17563,61454","18596,15026","22320,4889","17718,39116","22028,37902","26966,29416","28348,57301","27290,19781","27079,67339","22453,57155","21515,66001","23081,20453","28036,02647","27892,84215","23271,40376","28396,08642","34454,19577","32093,9623"
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,"300,4251152","308,1663838","307,0925651","308,6298492","317,8504266","314,3181464","314,5343441","305,2204811","311,1961468","287,2531488","290,4864253","291,0883574","341,8353523","381,4390072","417,4076003","547,3781487","540,5940071","540,1268492","589,1340453","716,2814365","771,5339696","682,9720702","651,9371233","564,3693363","536,2317654","571,4171661","783,9405247","916,0948415","880,4877551","848,5555481","957,3143374","913,3995758","951,2049601","877,5290034","583,782776","714,9943964","723,4699501","650,7763214","684,5881058","677,5163387","603,2331625","637,2135306","669,4304473","817,8880342","918,1020795","979,8461015","1017,201967","1188,938778","1398,79218","1308,694043","1275,883575","1374,675919","1326,837988","1379,831966","1398,891376","1218,006136","1266,439572","1356,805184","1452,556126","1431,181289","1461,087204","1598,10677","1564,745221","1706,44218"
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,"288,0581445","270,2796466","287,0447735","308,1952484","332,3049859","328,4848839","337,646229","333,2337988","314,3510707","314,1798586","343,8811885","401,6080221","546,9510953","648,5319637","744,5068983","806,2326443","814,4747745","1044,353113","1376,546513","2030,135903","2478,364703","2557,206655","2440,684174","2426,334608","2487,644992","2754,14571","3368,474095","3871,77852","4392,198649","4689,134508","5642,072897","5654,639757","6520,489505","6978,680754","6974,867706","7180,668327","7004,336039","7746,698513","8209,514443","8243,236101","8063,655006","8153,298637","8864,169195","9070,284608","10827,67164","11802,11183","12782,99389","12669,30267","11265,43763","9747,091805","10934,79495","12110,09375","12337,15547","14821,29215","15188,19022","15333,10517","16566,9946","17480,36519","18440,23405","19141,51187","14041,47541","14982,91115","17167,19098","17879,23965"
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,"141,9574183","142,2751277","146,3219499","146,3096267","153,377741","145,5765406","149,3176552","136,1214022","126,3088991","153,564116","160,1641471","151,8333687","165,3579179","200,6416998","222,0851732","228,374681","196,4117848","224,213359","305,4278006","345,8691371","336,3862795","333,8875427","380,0740412","285,8143261","305,5762325","235,5105293","131,473041","172,3642148","268,1609796","231,275623","154,7942462","183,6863906","163,1976263","184,9517451","218,5073839","208,3520433","224,2585894","199,8801032","156,5181188","155,0208333","143,7437432","358,3156859","388,995136","413,817666","417,7500348","462,6333244","517,913366","578,6484174","650,6844222","624,8987979","648,1292295","718,1616807","904,840762","1146,416391","1140,927423","945,1481685","838,6316153","788,4868673","845,9145405","843,7125173","845,3138363","885,1842707","860,130884","757,858336"
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,"428,0561834","449,1481368","472,0827402","511,2022354","485,530686","516,5319286","566,8039744","626,0294376","708,6014369","812,6774873","925,7978643","1071,41154","1264,375107","1685,459796","2341,705514","2489,911575","2758,94038","2846,335988","3193,905657","3900,533553","4928,139118","5596,585977","6077,634241","6633,236674","7228,317584","7001,766748","6799,930363","7539,029302","8914,441226","10394,539","11861,75616","14502,37999","16136,24054","18290,13011","21552,41004","24914,8507","26232,8661","26375,86537","21829,27378","21796,63739","23852,83895","21699,74149","22159,83737","23730,38401","27608,08001","29961,31728","33768,45282","39432,88602","40008,57205","38926,80544","47236,68308","53891,45703","55547,55531","56967,42579","57564,80231","55645,60686","56899,91818","61162,09739","66840,63734","66081,71992","61466,80368","79601,41296","88428,70242","84734,25592"
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,"62,73962794","64,92425761","67,17023599","69,49223448","71,88993994","74,35487088","76,48374139","78,67389662","80,84382049","84,14062688","93,08284996","90,42923094","113,692402","119,5621335","137,8915758","177,8061434","199,5835471","111,1831324","117,2553451","108,1949478","101,4993123","116,8845266","129,0139198","118,6443409","122,4932937","130,8328756","131,4148597","140,9698522","145,3413468","166,0423373","145,6035014","105,3713265","109,2049105","188,6031587","210,7937796","210,6732546","237,241441","280,1127242","363,2000135","358,6587808","386,1192744","244,9148425","229,5989183","286,2730252","375,4103262","439,9799078","457,9966622","479,6356281","507,0374433","246,5132517","219,2024539","235,3259456","350,2619467","393,398705","429,431656","445,5830786","460,928492","510,939953","509,5258024","539,8939316","518,1847785","549,1147435","573,1280925","597,4588546"
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,"532,1475043","545,6575119","563,4230088","604,5368553","645,8733757","684,6212277","721,7537594","778,8393358","817,1283406","890,9220891","952,3521881","1020,439836","1038,394075","1369,1616","1656,289056","1670,118169","1558,998247","1671,466188","1851,751913","2201,519223","3028,974476","3049,714743","2717,163887","2938,489802","2504,077368","1839,484191","2027,466204","2586,274233","2702,055048","2726,709807","3093,489204","3243,23616","3462,394002","3399,640096","3488,597115","3855,634087","3617,55336","3700,235548","3309,609331","3242,368305","3217,846934","2847,151919","2688,23676","4062,21756","5221,463337","5836,876633","6077,382934","6591,85536","6184,754743","6374,7056","7973,471958","8646,055711","8076,976785","7331,654674","6856,731371","6112,273825","5651,205852","6618,335083","6914,178032","6533,71121","5580,603831","6843,399419","6523,410978","6022,542542"
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,"407,9630279","463,1904409","535,3910595","627,278451","694,9520868","797,3770662","915,6292337","996,5718635","978,2923738","1109,136371","1211,423433","1361,192519","1707,588001","2245,947991","2747,960367","3207,544651","3276,970233","3624,999403","4353,327374","5766,092967","6204,143215","5367,329763","5156,023038","4475,301268","4486,781739","4696,298796","6508,850655","8233,72823","9696,192854","10674,34102","13795,01594","14801,32262","16100,67994","13330,37982","13405,70441","15460,91103","16100,62158","14722,37176","15382,33486","15707,94731","14743,2671","15368,2338","17111,06851","21522,0171","24925,02678","26450,95301","28421,68653","32652,01559","35603,24833","32279,82085","30658,74223","31824,62191","28456,44382","29218,91052","29694,88749","25969,83831","26740,68518","28367,93926","30592,12648","29776,20115","27230,35999","30817,68286","30287,36576","33509,0128"
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,"145,9287013","145,9009451","141,3831978","119,3523324","122,941809","155,5669848","156,6060322","162,2948231","153,4876475","163,6065799","186,9007918","188,7608022","199,3828929","220,1702392","268,650905","279,8215826","260,301495","292,1489925","190,9964646","230,7750694","271,0552901","292,4513598","311,9578789","335,8231517","391,3696176","384,6115377","407,1646005","419,8244094","434,0155528","430,0238897","491,2136862","546,2925156","579,6551176","607,2318471","678,268012","741,8382553","776,1923711","827,0357561","849,3746128","826,4212281","846,4608133","803,5440266","834,9360149","946,3822551","1028,620681","1207,219948","1389,506256","1578,634511","1973,584769","2026,6594","2808,367792","3224,957363","3327,776124","3740,615893","3971,919131","4060,131397","4149,761055","4401,05567","4360,584735","4082,694049","3846,174496","3999,337647","3342,719896","3827,964956"
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,"221,5845861","225,5991276","230,2865411","240,1396166","256,4047152","265,8231941","289,9731087","344,4571187","309,0274103","346,5920273","365,4216921","443,9385253","521,0830313","551,4133632","720,5372058","765,1253337","692,1393288","1026,253432","1143,840001","1367,339966","1597,648991","1894,442102","2022,529442","2052,111165","2341,407729","2650,986469","3140,112095","3573,284032","4205,654683","4723,453519","5373,44824","5464,610257","5947,121136","6395,314377","7065,28292","7406,444861","7788,428399","8626,722575","8710,789841","9116,28628","9319,655451","10022,59192","10453,65871","10175,62954","10944,61837","11783,78672","13837,84953","14757,95798","16604,94486","16503,41193","16622,94579","17832,45729","17532,0559","18580,13019","20219,39542","20328,80035","21387,54155","22464,98996","22901,38164","23595,49232","18859,01904","18361,14497","21011,57442","22573,67248"
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,"154,8399535","163,0367416","166,5019452","154,8557896","164,4396755","166,158518","174,9007056","170,043233","163,0844746","175,1562204","192,2595973","206,9939954","282,0922882","305,6517928","330,7053591","331,090938","324,0495734","483,8592717","592,0191825","687,0673924","790,1158169","971,5772773","1073,513984","1144,305861","1253,865256","1342,245638","1471,862965","1596,173193","1813,937651","1929,91051","2149,739444","2270,763572","2470,518408","2539,649686","2563,249766","2795,363056","2930,443947","3073,778474","3301,100181","3446,52293","3768,955366","4071,086011","4303,279768","4499,614542","4873,489477","5157,393739","5744,827862","6398,191235","6598,905315","6463,787773","6551,96836","6527,689969","6713,807686","7072,467372","7168,828753","7353,735561","7656,900429","7988,04445","8428,126772","8743,332021","8395,099889","8481,305374","9471,146273","10520,44415"
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,"99,71311951","105,3131027","111,2134552","109,939209","109,6500778","110,8893738","110,5025711","116,2410355","117,8249359","125,9848862","139,0384827","146,9316101","154,5115814","184,5242004","228,787323","269,6528931","325,1856079","392,3993835","410,0720825","408,8996277","418,3487854","483,8025818","378,9453735","346,2216492","429,9933777","326,402771","400,3335571","471,1572266","553,0786133","814,2675171","1257,1875","1617,556763","252,6100922","312,6940613","439,420929","462,5854492","294,8269653","373,09375","350,7028809","324,6596069","362,1168823","451,2933044","506,2626343","580,3202515","705,1133423","905,5436401","1132,474609","1444,372192","1527,582397","1178,221802","1305,635986","1332,657227","1019,222107","1138,627808","1275,438354","1292,379639","1033,215942","966,5056763","731,0274658","709,9752808","577,7952271","712,1220093","1046,240845","2183,441406"
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,"377,5793997","394,8077466","409,1056384","424,0255324","434,893752","481,71875","574,8410769","644,0429673","680,5953482","707,6744452","724,4849015","767,9903657","784,951675","857,6907917","1041,084547","1190,019685","1301,865363","1665,943849","1927,906014","2072,287753","2117,870834","2367,768518","2429,923915","2332,697903","2260,63795","2255,977177","2271,047333","2469,067373","2886,429802","1328,570134","941,5917361","1079,725213","968,8952535","1022,445835","1433,542557","1609,825044","1962,884958","2067,598149","2428,58642","1898,180182","1988,221729","1714,648466","2202,340682","2516,10404","2887,772173","3453,428659","5002,657987","5530,176156","6576,085463","7129,576863","7943,604828","7949,888672","8851,240507","9043,192815","9108,189054","8813,617054","5644,206106","6049,521286","6665,741805","6629,667752","4755,392217","5029,848385","6084,438767","5494,074094"
